entry_ts,exit_ts,direction,pnl_ticks
2024-09-04 12:00:00 UTC,2024-09-04 12:10:00 UTC,long,-25.0
2024-09-05 11:00:00 UTC,2024-09-05 11:05:00 UTC,short,166.0
2024-09-06 11:00:00 UTC,2024-09-06 11:05:00 UTC,short,140.0
2024-09-09 11:00:00 UTC,2024-09-09 11:05:00 UTC,long,75.0
2024-09-09 11:15:00 UTC,2024-09-09 11:25:00 UTC,long,15.0
2024-09-10 11:00:00 UTC,2024-09-10 11:05:00 UTC,short,202.0
2024-09-11 11:00:00 UTC,2024-09-11 11:05:00 UTC,short,473.0
2024-09-12 11:00:00 UTC,2024-09-12 11:05:00 UTC,short,75.0
2024-09-12 11:15:00 UTC,2024-09-12 11:25:00 UTC,short,30.0
2024-09-13 11:00:00 UTC,2024-09-13 11:05:00 UTC,long,136.0
2024-09-16 11:05:00 UTC,2024-09-16 11:15:00 UTC,long,-25.0
2024-09-16 11:25:00 UTC,2024-09-16 11:45:00 UTC,short,-25.0
2024-09-17 11:00:00 UTC,2024-09-17 11:05:00 UTC,long,-25.0
2024-09-17 11:15:00 UTC,2024-09-17 11:30:00 UTC,long,5.0
2024-09-18 11:00:00 UTC,2024-09-18 11:05:00 UTC,short,75.0
2024-09-18 12:30:00 UTC,2024-09-18 12:50:00 UTC,short,-25.0
2024-09-19 11:00:00 UTC,2024-09-19 11:05:00 UTC,short,75.0
2024-09-19 11:15:00 UTC,2024-09-19 11:20:00 UTC,short,-25.0
2024-09-20 11:00:00 UTC,2024-09-20 11:05:00 UTC,short,-25.0
2024-09-20 11:15:00 UTC,2024-09-20 11:25:00 UTC,short,5.0
2024-09-23 11:00:00 UTC,2024-09-23 11:10:00 UTC,short,15.0
2024-09-23 11:20:00 UTC,2024-09-23 11:25:00 UTC,short,-25.0
2024-09-24 11:10:00 UTC,2024-09-24 11:20:00 UTC,long,-25.0
2024-09-24 11:35:00 UTC,2024-09-24 11:45:00 UTC,short,10.0
2024-09-25 11:00:00 UTC,2024-09-25 11:05:00 UTC,short,123.0
2024-09-26 11:10:00 UTC,2024-09-26 11:15:00 UTC,short,-25.0
2024-09-26 11:40:00 UTC,2024-09-26 11:50:00 UTC,long,-25.0
2024-09-27 11:00:00 UTC,2024-09-27 11:05:00 UTC,long,277.0
2024-09-30 11:25:00 UTC,2024-09-30 11:45:00 UTC,short,45.0
2024-09-30 12:05:00 UTC,2024-09-30 12:55:00 UTC,short,10.0
2024-10-01 11:00:00 UTC,2024-10-01 11:05:00 UTC,short,126.0
2024-10-01 11:40:00 UTC,2024-10-01 11:50:00 UTC,short,10.0
2024-10-02 11:00:00 UTC,2024-10-02 11:05:00 UTC,long,-25.0
2024-10-02 11:15:00 UTC,2024-10-02 11:20:00 UTC,long,-25.0
2024-10-03 11:00:00 UTC,2024-10-03 11:05:00 UTC,short,118.0
2024-10-03 11:30:00 UTC,2024-10-03 11:40:00 UTC,short,5.0
2024-10-04 11:00:00 UTC,2024-10-04 11:05:00 UTC,short,122.0
2024-10-04 12:40:00 UTC,2024-10-04 12:55:00 UTC,short,15.0
2024-10-07 11:00:00 UTC,2024-10-07 11:05:00 UTC,short,-25.0
2024-10-07 11:20:00 UTC,2024-10-07 11:25:00 UTC,long,-25.0
2024-10-08 11:00:00 UTC,2024-10-08 11:20:00 UTC,short,15.0
2024-10-08 11:30:00 UTC,2024-10-08 11:40:00 UTC,short,-25.0
2024-10-09 11:00:00 UTC,2024-10-09 11:05:00 UTC,long,142.0
2024-10-10 11:00:00 UTC,2024-10-10 11:10:00 UTC,short,25.0
2024-10-10 11:20:00 UTC,2024-10-10 11:40:00 UTC,short,-25.0
2024-10-11 11:00:00 UTC,2024-10-11 11:05:00 UTC,long,236.0
2024-10-14 11:00:00 UTC,2024-10-14 11:05:00 UTC,long,75.0
2024-10-15 11:50:00 UTC,2024-10-15 11:55:00 UTC,short,-25.0
2024-10-16 11:00:00 UTC,2024-10-16 11:05:00 UTC,long,171.0
2024-10-17 11:00:00 UTC,2024-10-17 11:05:00 UTC,short,-25.0
2024-10-17 12:50:00 UTC,2024-10-17 16:55:00 UTC,long,-15.0
2024-10-18 11:00:00 UTC,2024-10-18 11:10:00 UTC,short,-25.0
2024-10-18 11:20:00 UTC,2024-10-18 11:25:00 UTC,short,-25.0
2024-10-21 11:00:00 UTC,2024-10-21 11:05:00 UTC,short,227.0
2024-10-22 11:00:00 UTC,2024-10-22 11:05:00 UTC,long,-25.0
2024-10-22 11:25:00 UTC,2024-10-22 11:40:00 UTC,long,30.0
2024-10-23 11:00:00 UTC,2024-10-23 11:10:00 UTC,short,75.0
2024-10-24 11:00:00 UTC,2024-10-24 11:05:00 UTC,short,75.0
2024-10-25 11:00:00 UTC,2024-10-25 11:10:00 UTC,short,75.0
2024-10-28 11:00:00 UTC,2024-10-28 11:05:00 UTC,long,75.0
2024-10-28 11:35:00 UTC,2024-10-28 12:00:00 UTC,long,-25.0
2024-10-29 11:00:00 UTC,2024-10-29 11:05:00 UTC,long,135.0
2024-10-30 11:00:00 UTC,2024-10-30 11:05:00 UTC,long,143.0
