entry_ts,exit_ts,direction,pnl_ticks
2024-10-18 12:00:00 UTC,2024-10-18 12:12:00 UTC,short,-45.000000000000284
2024-10-21 10:36:00 UTC,2024-10-21 11:12:00 UTC,short,40.00000000000057
2024-10-21 11:36:00 UTC,2024-10-21 16:55:00 UTC,short,-0.9999999999990905
2024-10-22 10:36:00 UTC,2024-10-22 11:00:00 UTC,long,45.000000000000284
2024-10-23 10:36:00 UTC,2024-10-23 10:48:00 UTC,long,-45.000000000000284
2024-10-23 12:12:00 UTC,2024-10-23 16:55:00 UTC,short,-62.999999999999545
2024-10-24 10:36:00 UTC,2024-10-24 11:00:00 UTC,short,95.00000000000028
2024-10-25 10:48:00 UTC,2024-10-25 11:24:00 UTC,short,-45.000000000000284
2024-10-25 12:00:00 UTC,2024-10-25 16:55:00 UTC,long,28.999999999999204
2024-10-28 10:36:00 UTC,2024-10-28 11:00:00 UTC,long,50.0
2024-10-29 10:36:00 UTC,2024-10-29 11:12:00 UTC,short,40.00000000000057
2024-10-30 10:48:00 UTC,2024-10-30 11:12:00 UTC,long,15.000000000000568
2024-10-31 11:00:00 UTC,2024-10-31 12:12:00 UTC,long,-45.000000000000284
2024-11-01 10:36:00 UTC,2024-11-01 11:00:00 UTC,short,79.99999999999972
2024-11-04 10:36:00 UTC,2024-11-04 11:00:00 UTC,short,34.99999999999943
2024-11-04 11:24:00 UTC,2024-11-04 12:24:00 UTC,short,-45.000000000000284
2024-11-05 10:36:00 UTC,2024-11-05 11:24:00 UTC,long,9.999999999999432
2024-11-05 12:24:00 UTC,2024-11-05 16:55:00 UTC,long,-34.00000000000034
2024-11-06 10:36:00 UTC,2024-11-06 10:48:00 UTC,long,142.00000000000017
2024-11-07 10:48:00 UTC,2024-11-07 11:12:00 UTC,long,45.000000000000284
2024-11-07 11:36:00 UTC,2024-11-07 12:00:00 UTC,long,40.00000000000057
2024-11-08 10:36:00 UTC,2024-11-08 11:12:00 UTC,short,79.99999999999972
2024-11-11 10:36:00 UTC,2024-11-11 11:00:00 UTC,short,9.999999999999432
2024-11-11 12:00:00 UTC,2024-11-11 16:55:00 UTC,short,22.999999999998977
2024-11-12 10:36:00 UTC,2024-11-12 11:12:00 UTC,short,70.00000000000028
2024-11-12 11:36:00 UTC,2024-11-12 12:00:00 UTC,short,20.000000000000284
2024-11-13 10:48:00 UTC,2024-11-13 11:12:00 UTC,long,25.0
2024-11-14 10:36:00 UTC,2024-11-14 11:00:00 UTC,short,20.000000000000284
2024-11-15 10:48:00 UTC,2024-11-15 11:12:00 UTC,long,15.000000000000568
2024-11-15 11:36:00 UTC,2024-11-15 12:00:00 UTC,short,25.0
2024-11-18 10:36:00 UTC,2024-11-18 11:12:00 UTC,long,34.99999999999943
2024-11-19 11:00:00 UTC,2024-11-19 11:36:00 UTC,short,15.000000000000568
2024-11-20 10:36:00 UTC,2024-11-20 11:00:00 UTC,short,20.000000000000284
2024-11-21 10:36:00 UTC,2024-11-21 12:24:00 UTC,short,20.000000000000284
2024-11-22 10:36:00 UTC,2024-11-22 11:00:00 UTC,long,75.0
2024-11-25 10:36:00 UTC,2024-11-25 11:00:00 UTC,short,25.0
2024-11-25 11:36:00 UTC,2024-11-25 12:00:00 UTC,short,29.999999999999716
2024-11-26 10:36:00 UTC,2024-11-26 11:00:00 UTC,long,9.999999999999432
2024-11-26 11:48:00 UTC,2024-11-26 12:24:00 UTC,short,70.00000000000028
2024-11-27 10:36:00 UTC,2024-11-27 10:48:00 UTC,short,-45.000000000000284
2024-11-27 11:48:00 UTC,2024-11-27 12:12:00 UTC,short,15.000000000000568
2024-11-28 10:36:00 UTC,2024-11-28 11:24:00 UTC,short,15.000000000000568
2024-11-28 12:00:00 UTC,2024-11-28 14:29:00 UTC,short,-6.000000000000227
2024-11-29 11:12:00 UTC,2024-11-29 11:36:00 UTC,long,-45.000000000000284
2024-12-02 10:36:00 UTC,2024-12-02 11:00:00 UTC,short,15.000000000000568
2024-12-03 10:36:00 UTC,2024-12-03 11:00:00 UTC,long,25.0
2024-12-04 10:36:00 UTC,2024-12-04 11:00:00 UTC,short,34.99999999999943
2024-12-05 10:36:00 UTC,2024-12-05 11:00:00 UTC,short,4.999999999999716
2024-12-06 10:36:00 UTC,2024-12-06 11:00:00 UTC,short,4.999999999999716
2024-12-06 11:24:00 UTC,2024-12-06 16:55:00 UTC,short,17.99999999999926
2024-12-09 10:36:00 UTC,2024-12-09 11:00:00 UTC,long,29.999999999999716
2024-12-10 10:36:00 UTC,2024-12-10 11:00:00 UTC,long,20.000000000000284
2024-12-11 10:36:00 UTC,2024-12-11 11:24:00 UTC,long,9.999999999999432
2024-12-12 10:36:00 UTC,2024-12-12 11:12:00 UTC,short,45.000000000000284
2024-12-12 11:48:00 UTC,2024-12-12 12:00:00 UTC,short,-45.000000000000284
2024-12-13 10:36:00 UTC,2024-12-13 11:00:00 UTC,long,4.999999999999716
2024-12-13 11:24:00 UTC,2024-12-13 12:12:00 UTC,long,40.00000000000057
2024-12-16 11:00:00 UTC,2024-12-16 11:48:00 UTC,short,20.000000000000284
2024-12-16 12:12:00 UTC,2024-12-16 16:55:00 UTC,short,14.999999999999147
2024-12-17 10:36:00 UTC,2024-12-17 11:00:00 UTC,short,29.999999999999716
2024-12-17 11:24:00 UTC,2024-12-17 12:00:00 UTC,short,4.999999999999716
2024-12-18 10:36:00 UTC,2024-12-18 11:00:00 UTC,long,20.000000000000284
2024-12-18 12:24:00 UTC,2024-12-18 16:55:00 UTC,long,-86.99999999999903
2024-12-19 10:36:00 UTC,2024-12-19 11:00:00 UTC,short,54.999999999999716
2024-12-20 10:36:00 UTC,2024-12-20 11:24:00 UTC,long,25.0
2024-12-23 10:36:00 UTC,2024-12-23 11:00:00 UTC,short,25.0
2024-12-24 10:36:00 UTC,2024-12-24 13:44:00 UTC,long,-10.999999999999943
2024-12-26 10:36:00 UTC,2024-12-26 11:00:00 UTC,short,29.999999999999716
2024-12-27 10:36:00 UTC,2024-12-27 11:00:00 UTC,short,4.999999999999716
2024-12-27 11:24:00 UTC,2024-12-27 16:55:00 UTC,long,-29.000000000000625
2024-12-30 10:36:00 UTC,2024-12-30 12:12:00 UTC,long,9.999999999999432
2024-12-31 10:36:00 UTC,2024-12-31 11:00:00 UTC,long,4.999999999999716
2025-01-02 10:36:00 UTC,2025-01-02 11:00:00 UTC,long,34.99999999999943
2025-01-03 10:36:00 UTC,2025-01-03 11:00:00 UTC,long,9.999999999999432
2025-01-06 10:48:00 UTC,2025-01-06 11:12:00 UTC,short,15.000000000000568
2025-01-06 11:36:00 UTC,2025-01-06 16:55:00 UTC,short,83.99999999999892
2025-01-07 11:00:00 UTC,2025-01-07 11:24:00 UTC,long,-45.000000000000284
2025-01-08 10:36:00 UTC,2025-01-08 11:24:00 UTC,short,79.99999999999972
2025-01-09 10:36:00 UTC,2025-01-09 11:00:00 UTC,long,20.000000000000284
