instrument,contracts,direction,entry_ts_et,exit_ts_et,hold_minutes,entry_price,exit_price,entry_trigger,exit_reason,pnl_ticks,pnl_usd
YM,1,short,2025-10-07 11:00:00,2025-10-07 11:05:00,5.0,47013.0,46886.0,47013.0,profit_target,127.0,635.0
MNQ,4,short,2025-10-07 11:00:00,2025-10-07 16:55:00,355.0,25229.25,25061.75,25229.25,close_all_flatten,670.0,1340.0
YM,1,short,2025-10-07 11:00:00,2025-10-07 16:55:00,355.0,47013.0,46877.0,47013.0,close_all_flatten,136.0,680.0
MGC,5,short,2025-10-07 12:00:00,2025-10-07 16:55:00,295.0,3995.7,4008.7,3995.7,close_all_flatten,-130.0,-650.0
YM,1,short,2025-10-08 11:00:00,2025-10-08 11:10:00,10.0,46963.0,46988.0,46963.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-08 11:00:00,2025-10-08 11:25:00,25.0,25167.75,25227.75,25167.75,profit_target,240.0,480.0
YM,1,short,2025-10-08 11:20:00,2025-10-08 11:25:00,5.0,46963.0,46988.0,46963.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-08 11:00:00,2025-10-08 16:55:00,355.0,25167.75,25352.25,25167.75,close_all_flatten,738.0,1476.0
YM,1,short,2025-10-08 11:00:00,2025-10-08 16:55:00,355.0,46963.0,46876.0,46963.0,close_all_flatten,87.0,435.0
YM,1,short,2025-10-08 11:20:00,2025-10-08 16:55:00,335.0,46963.0,46876.0,46963.0,close_all_flatten,87.0,435.0
MGC,5,long,2025-10-08 12:08:00,2025-10-08 16:55:00,287.0,4073.0,4062.2,4073.0,close_all_flatten,-108.00000000000182,-540.0000000000091
YM,1,short,2025-10-09 11:00:00,2025-10-09 11:05:00,5.0,46836.0,46675.0,46836.0,profit_target,161.0,805.0
MNQ,4,short,2025-10-09 11:00:00,2025-10-09 11:15:00,15.0,25253.25,25273.25,25253.25,stop_loss,-80.0,-160.0
MNQ,4,short,2025-10-09 11:25:00,2025-10-09 11:55:00,30.0,25253.25,25273.25,25253.25,stop_loss,-80.0,-160.0
MGC,5,short,2025-10-09 12:00:00,2025-10-09 12:24:00,24.0,4063.6,4025.499999999999,4063.6,profit_target,381.0000000000082,1905.000000000041
MNQ,4,short,2025-10-09 11:00:00,2025-10-09 16:55:00,355.0,25253.25,25280.75,25253.25,close_all_flatten,-110.0,-220.0
YM,1,short,2025-10-09 11:00:00,2025-10-09 16:55:00,355.0,46836.0,46592.0,46836.0,close_all_flatten,244.0,1220.0
MNQ,4,short,2025-10-09 11:25:00,2025-10-09 16:55:00,330.0,25253.25,25280.75,25253.25,close_all_flatten,-110.0,-220.0
MGC,5,short,2025-10-09 12:00:00,2025-10-09 16:55:00,295.0,4063.6,3991.0,4063.6,close_all_flatten,725.9999999999991,3629.9999999999955
MNQ,4,short,2025-10-10 11:00:00,2025-10-10 11:05:00,5.0,25319.75,25028.75,25319.75,profit_target,1164.0,2328.0
YM,1,short,2025-10-10 11:00:00,2025-10-10 11:05:00,5.0,46656.0,46314.0,46656.0,profit_target,342.0,1710.0
MNQ,4,short,2025-10-10 11:00:00,2025-10-10 16:55:00,355.0,25319.75,24201.0,25319.75,close_all_flatten,4475.0,8950.0
YM,1,short,2025-10-10 11:00:00,2025-10-10 16:55:00,355.0,46656.0,45447.0,46656.0,close_all_flatten,1209.0,6045.0
MGC,5,short,2025-10-10 12:16:00,2025-10-10 16:55:00,279.0,3993.1,4037.1,3993.1,close_all_flatten,-440.0,-2200.0
YM,1,long,2025-10-13 11:00:00,2025-10-13 11:05:00,5.0,46122.0,46097.0,46122.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-13 11:15:00,2025-10-13 12:20:00,65.0,24867.0,24927.0,24867.0,profit_target,240.0,480.0
YM,1,long,2025-10-13 11:00:00,2025-10-13 16:55:00,355.0,46122.0,46274.0,46122.0,close_all_flatten,152.0,760.0
MNQ,4,long,2025-10-13 11:15:00,2025-10-13 16:55:00,340.0,24867.0,24904.25,24867.0,close_all_flatten,149.0,298.0
MGC,5,long,2025-10-13 12:00:00,2025-10-13 16:55:00,295.0,4114.2,4130.8,4114.2,close_all_flatten,166.00000000000364,830.0000000000182
MNQ,4,long,2025-10-14 11:00:00,2025-10-14 11:05:00,5.0,24562.75,24739.75,24562.75,profit_target,708.0,1416.0
YM,1,long,2025-10-14 11:00:00,2025-10-14 11:05:00,5.0,45997.0,46271.0,45997.0,profit_target,274.0,1370.0
MNQ,4,long,2025-10-14 11:00:00,2025-10-14 16:55:00,355.0,24562.75,24756.5,24562.75,close_all_flatten,775.0,1550.0
YM,1,long,2025-10-14 11:00:00,2025-10-14 16:55:00,355.0,45997.0,46491.0,45997.0,close_all_flatten,494.0,2470.0
MGC,5,long,2025-10-14 12:00:00,2025-10-14 16:55:00,295.0,4138.7,4161.5,4138.7,close_all_flatten,228.00000000000182,1140.000000000009
MNQ,4,long,2025-10-15 11:00:00,2025-10-15 11:05:00,5.0,24995.0,25091.75,24995.0,profit_target,387.0,774.0
YM,1,long,2025-10-15 11:00:00,2025-10-15 11:10:00,10.0,46736.0,46761.0,46736.0,stop_loss,25.0,125.0
YM,1,long,2025-10-15 11:20:00,2025-10-15 11:30:00,10.0,46736.0,46756.0,46736.0,stop_loss,20.0,100.0
MNQ,4,long,2025-10-15 11:35:00,2025-10-15 11:40:00,5.0,24995.0,24975.0,24995.0,stop_loss,-80.0,-160.0
MNQ,4,long,2025-10-15 11:00:00,2025-10-15 16:55:00,355.0,24995.0,24943.75,24995.0,close_all_flatten,-205.0,-410.0
YM,1,long,2025-10-15 11:00:00,2025-10-15 16:55:00,355.0,46736.0,46484.0,46736.0,close_all_flatten,-252.0,-1260.0
YM,1,long,2025-10-15 11:20:00,2025-10-15 16:55:00,335.0,46736.0,46484.0,46736.0,close_all_flatten,-252.0,-1260.0
MNQ,4,long,2025-10-15 11:35:00,2025-10-15 16:55:00,320.0,24995.0,24943.75,24995.0,close_all_flatten,-205.0,-410.0
MGC,5,long,2025-10-15 12:24:00,2025-10-15 16:55:00,271.0,4215.9,4224.4,4215.9,close_all_flatten,85.0,425.0
YM,1,short,2025-10-16 11:00:00,2025-10-16 11:05:00,5.0,46527.0,46552.0,46527.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-16 11:05:00,2025-10-16 11:10:00,5.0,25126.0,25106.0,25126.0,stop_loss,-80.0,-160.0
YM,1,long,2025-10-16 11:15:00,2025-10-16 11:20:00,5.0,46616.0,46591.0,46616.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-16 11:20:00,2025-10-16 11:25:00,5.0,25126.0,25106.0,25126.0,stop_loss,-80.0,-160.0
MGC,5,long,2025-10-16 12:00:00,2025-10-16 12:32:00,32.0,4270.8,4285.8,4270.8,stop_loss,150.0,750.0
YM,1,short,2025-10-16 11:00:00,2025-10-16 16:55:00,355.0,46527.0,46120.0,46527.0,close_all_flatten,407.0,2035.0
MNQ,4,long,2025-10-16 11:05:00,2025-10-16 16:55:00,350.0,25126.0,24790.0,25126.0,close_all_flatten,-1344.0,-2688.0
YM,1,long,2025-10-16 11:15:00,2025-10-16 16:55:00,340.0,46616.0,46120.0,46616.0,close_all_flatten,-496.0,-2480.0
MNQ,4,long,2025-10-16 11:20:00,2025-10-16 16:55:00,335.0,25126.0,24790.0,25126.0,close_all_flatten,-1344.0,-2688.0
MGC,5,long,2025-10-16 12:00:00,2025-10-16 16:55:00,295.0,4270.8,4342.3,4270.8,close_all_flatten,715.0,3575.0
YM,1,long,2025-10-17 11:00:00,2025-10-17 11:05:00,5.0,46241.0,46216.0,46241.0,stop_loss,-25.0,-125.0
YM,1,short,2025-10-17 11:15:00,2025-10-17 11:25:00,10.0,46122.0,46147.0,46122.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-17 11:50:00,2025-10-17 11:55:00,5.0,24863.75,24843.75,24863.75,stop_loss,-80.0,-160.0
MNQ,4,long,2025-10-17 12:05:00,2025-10-17 12:10:00,5.0,24863.75,24928.5,24863.75,profit_target,259.0,518.0
YM,1,long,2025-10-17 11:00:00,2025-10-17 16:55:00,355.0,46241.0,46425.0,46241.0,close_all_flatten,184.0,920.0
YM,1,short,2025-10-17 11:15:00,2025-10-17 16:55:00,340.0,46122.0,46425.0,46122.0,close_all_flatten,-303.0,-1515.0
MNQ,4,long,2025-10-17 11:50:00,2025-10-17 16:55:00,305.0,24863.75,25030.75,24863.75,close_all_flatten,668.0,1336.0
MGC,5,short,2025-10-17 12:00:00,2025-10-17 16:55:00,295.0,4268.5,4263.1,4268.5,close_all_flatten,53.99999999999636,269.9999999999818
MNQ,4,long,2025-10-17 12:05:00,2025-10-17 16:55:00,290.0,24863.75,25030.75,24863.75,close_all_flatten,668.0,1336.0
MNQ,4,long,2025-10-20 11:00:00,2025-10-20 11:05:00,5.0,25235.5,25310.0,25235.5,profit_target,298.0,596.0
YM,1,long,2025-10-20 11:00:00,2025-10-20 11:05:00,5.0,46585.0,46783.0,46585.0,profit_target,198.0,990.0
MNQ,4,long,2025-10-20 11:00:00,2025-10-20 16:55:00,355.0,25235.5,25323.5,25235.5,close_all_flatten,352.0,704.0
YM,1,long,2025-10-20 11:00:00,2025-10-20 16:55:00,355.0,46585.0,46953.0,46585.0,close_all_flatten,368.0,1840.0
MGC,5,long,2025-10-20 12:00:00,2025-10-20 16:55:00,295.0,4344.3,4375.1,4344.3,close_all_flatten,308.0000000000018,1540.000000000009
MNQ,4,long,2025-10-21 11:00:00,2025-10-21 11:05:00,5.0,25294.5,25274.5,25294.5,stop_loss,-80.0,-160.0
YM,1,long,2025-10-21 11:00:00,2025-10-21 11:05:00,5.0,46943.0,47302.0,46943.0,profit_target,359.0,1795.0
MGC,5,short,2025-10-21 12:00:00,2025-10-21 12:08:00,8.0,4200.3,4137.9,4200.3,profit_target,624.0000000000055,3120.0000000000273
MNQ,4,long,2025-10-21 11:00:00,2025-10-21 16:55:00,355.0,25294.5,25267.0,25294.5,close_all_flatten,-110.0,-220.0
YM,1,long,2025-10-21 11:00:00,2025-10-21 16:55:00,355.0,46943.0,47164.0,46943.0,close_all_flatten,221.0,1105.0
MNQ,4,long,2025-10-21 11:45:00,2025-10-21 16:55:00,310.0,25294.5,25267.0,25294.5,close_all_flatten,-110.0,-220.0
MGC,5,short,2025-10-21 12:00:00,2025-10-21 16:55:00,295.0,4200.3,4141.6,4200.3,close_all_flatten,586.9999999999982,2934.999999999991
YM,1,short,2025-10-22 11:00:00,2025-10-22 11:05:00,5.0,47105.0,47030.0,47105.0,profit_target,75.0,375.0
MNQ,4,short,2025-10-22 11:00:00,2025-10-22 11:20:00,20.0,25171.75,25111.75,25171.75,profit_target,240.0,480.0
MNQ,4,short,2025-10-22 11:00:00,2025-10-22 16:55:00,355.0,25171.75,25035.25,25171.75,close_all_flatten,546.0,1092.0
YM,1,short,2025-10-22 11:00:00,2025-10-22 16:55:00,355.0,47105.0,46715.0,47105.0,close_all_flatten,390.0,1950.0
MGC,5,short,2025-10-22 12:00:00,2025-10-22 16:55:00,295.0,4060.8,4118.8,4060.8,close_all_flatten,-580.0,-2900.0
YM,1,long,2025-10-23 11:00:00,2025-10-23 11:05:00,5.0,46749.0,46824.0,46749.0,profit_target,75.0,375.0
MNQ,4,long,2025-10-23 11:00:00,2025-10-23 11:15:00,15.0,25167.0,25147.0,25167.0,stop_loss,-80.0,-160.0
MNQ,4,long,2025-10-23 11:25:00,2025-10-23 11:40:00,15.0,25167.0,25147.0,25167.0,stop_loss,-80.0,-160.0
YM,1,long,2025-10-23 11:40:00,2025-10-23 11:50:00,10.0,46749.0,46824.0,46749.0,profit_target,75.0,375.0
MNQ,4,long,2025-10-23 11:00:00,2025-10-23 16:55:00,355.0,25167.0,25273.25,25167.0,close_all_flatten,425.0,850.0
YM,1,long,2025-10-23 11:00:00,2025-10-23 16:55:00,355.0,46749.0,46882.0,46749.0,close_all_flatten,133.0,665.0
MNQ,4,long,2025-10-23 11:25:00,2025-10-23 16:55:00,330.0,25167.0,25273.25,25167.0,close_all_flatten,425.0,850.0
YM,1,long,2025-10-23 11:40:00,2025-10-23 16:55:00,315.0,46749.0,46882.0,46749.0,close_all_flatten,133.0,665.0
MNQ,4,short,2025-10-24 11:00:00,2025-10-24 11:05:00,5.0,25463.5,25483.5,25463.5,stop_loss,-80.0,-160.0
YM,1,long,2025-10-24 11:00:00,2025-10-24 11:05:00,5.0,47192.0,47316.0,47192.0,profit_target,124.0,620.0
MNQ,4,long,2025-10-24 11:20:00,2025-10-24 11:35:00,15.0,25535.5,25515.5,25535.5,stop_loss,-80.0,-160.0
MNQ,4,short,2025-10-24 11:00:00,2025-10-24 16:55:00,355.0,25463.5,25514.0,25463.5,close_all_flatten,-202.0,-404.0
YM,1,long,2025-10-24 11:00:00,2025-10-24 16:55:00,355.0,47192.0,47386.0,47192.0,close_all_flatten,194.0,970.0
MNQ,4,long,2025-10-24 11:20:00,2025-10-24 16:55:00,335.0,25535.5,25514.0,25535.5,close_all_flatten,-86.0,-172.0
MGC,5,long,2025-10-24 12:00:00,2025-10-24 16:55:00,295.0,4139.2,4126.3,4139.2,close_all_flatten,-128.99999999999636,-644.9999999999818
YM,1,short,2025-10-27 11:00:00,2025-10-27 11:10:00,10.0,47613.0,47588.0,47613.0,stop_loss,25.0,125.0
YM,1,short,2025-10-27 11:25:00,2025-10-27 11:30:00,5.0,47613.0,47638.0,47613.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-27 11:00:00,2025-10-27 11:40:00,40.0,25848.5,25908.5,25848.5,profit_target,240.0,480.0
MNQ,4,long,2025-10-27 11:00:00,2025-10-27 16:55:00,355.0,25848.5,26010.25,25848.5,close_all_flatten,647.0,1294.0
YM,1,short,2025-10-27 11:00:00,2025-10-27 16:55:00,355.0,47613.0,47763.0,47613.0,close_all_flatten,-150.0,-750.0
YM,1,short,2025-10-27 11:25:00,2025-10-27 16:55:00,330.0,47613.0,47763.0,47613.0,close_all_flatten,-150.0,-750.0
MGC,5,short,2025-10-27 12:00:00,2025-10-27 16:55:00,295.0,4033.2,3995.4,4033.2,close_all_flatten,377.99999999999727,1889.9999999999864
MNQ,4,short,2025-10-28 11:30:00,2025-10-28 11:35:00,5.0,26029.0,26049.0,26029.0,stop_loss,-80.0,-160.0
YM,1,short,2025-10-28 11:25:00,2025-10-28 11:40:00,15.0,47924.0,47904.0,47924.0,stop_loss,20.0,100.0
YM,1,short,2025-10-28 12:05:00,2025-10-28 12:25:00,20.0,47924.0,47909.0,47924.0,stop_loss,15.0,75.0
MNQ,4,long,2025-10-28 12:05:00,2025-10-28 12:30:00,25.0,26082.25,26142.25,26082.25,profit_target,240.0,480.0
YM,1,short,2025-10-28 11:25:00,2025-10-28 16:55:00,330.0,47924.0,47882.0,47924.0,close_all_flatten,42.0,210.0
MNQ,4,short,2025-10-28 11:30:00,2025-10-28 16:55:00,325.0,26029.0,26176.25,26029.0,close_all_flatten,-589.0,-1178.0
MGC,5,long,2025-10-28 12:00:00,2025-10-28 16:55:00,295.0,3950.3,3968.1,3950.3,close_all_flatten,177.99999999999727,889.9999999999864
MNQ,4,long,2025-10-28 12:05:00,2025-10-28 16:55:00,290.0,26082.25,26176.25,26082.25,close_all_flatten,376.0,752.0
YM,1,short,2025-10-28 12:05:00,2025-10-28 16:55:00,290.0,47924.0,47882.0,47924.0,close_all_flatten,42.0,210.0
YM,1,long,2025-10-29 11:00:00,2025-10-29 11:05:00,5.0,48053.0,48128.0,48053.0,profit_target,75.0,375.0
MNQ,4,short,2025-10-29 11:10:00,2025-10-29 11:20:00,10.0,26254.25,26274.25,26254.25,stop_loss,-80.0,-160.0
YM,1,long,2025-10-29 11:00:00,2025-10-29 16:55:00,355.0,48053.0,47770.0,48053.0,close_all_flatten,-283.0,-1415.0
MNQ,4,short,2025-10-29 11:10:00,2025-10-29 16:55:00,345.0,26254.25,26240.25,26254.25,close_all_flatten,56.0,112.0
MNQ,4,short,2025-10-29 11:30:00,2025-10-29 16:55:00,325.0,26254.25,26240.25,26254.25,close_all_flatten,56.0,112.0
MGC,5,short,2025-10-29 12:00:00,2025-10-29 16:55:00,295.0,4020.5,3942.4,4020.5,close_all_flatten,780.9999999999991,3904.9999999999955
YM,1,long,2025-10-30 11:00:00,2025-10-30 11:05:00,5.0,47639.0,48144.0,47639.0,profit_target,505.0,2525.0
YM,1,long,2025-10-30 11:00:00,2025-10-30 16:55:00,355.0,47639.0,47720.0,47639.0,close_all_flatten,81.0,405.0
MGC,5,long,2025-10-30 12:00:00,2025-10-30 16:55:00,295.0,3992.7,4039.8,3992.7,close_all_flatten,471.00000000000364,2355.000000000018
YM,1,long,2025-10-31 11:00:00,2025-10-31 11:05:00,5.0,47750.0,47725.0,47750.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-10-31 11:10:00,2025-10-31 11:25:00,15.0,26174.25,26154.25,26174.25,stop_loss,-80.0,-160.0
YM,1,long,2025-10-31 11:15:00,2025-10-31 11:25:00,10.0,47750.0,47760.0,47750.0,stop_loss,10.0,50.0
MNQ,4,short,2025-10-31 11:40:00,2025-10-31 11:45:00,5.0,26086.5,26106.5,26086.5,stop_loss,-80.0,-160.0
YM,1,long,2025-10-31 11:00:00,2025-10-31 16:55:00,355.0,47750.0,47728.0,47750.0,close_all_flatten,-22.0,-110.0
MNQ,4,long,2025-10-31 11:10:00,2025-10-31 16:55:00,345.0,26174.25,25993.0,26174.25,close_all_flatten,-725.0,-1450.0
YM,1,long,2025-10-31 11:15:00,2025-10-31 16:55:00,340.0,47750.0,47728.0,47750.0,close_all_flatten,-22.0,-110.0
MNQ,4,short,2025-10-31 11:40:00,2025-10-31 16:55:00,315.0,26086.5,25993.0,26086.5,close_all_flatten,374.0,748.0
MGC,5,short,2025-10-31 12:00:00,2025-10-31 16:55:00,295.0,4029.5,4015.0,4029.5,close_all_flatten,145.0,725.0
YM,1,short,2025-11-03 11:00:00,2025-11-03 11:05:00,5.0,47677.0,47488.0,47677.0,profit_target,189.0,945.0
MNQ,4,short,2025-11-03 11:00:00,2025-11-03 11:25:00,25.0,26118.25,26058.25,26118.25,profit_target,240.0,480.0
MNQ,4,short,2025-11-03 11:55:00,2025-11-03 12:15:00,20.0,26118.25,26138.25,26118.25,stop_loss,-80.0,-160.0
MNQ,4,short,2025-11-03 11:00:00,2025-11-03 16:55:00,355.0,26118.25,26115.0,26118.25,close_all_flatten,13.0,26.0
YM,1,short,2025-11-03 11:00:00,2025-11-03 16:55:00,355.0,47677.0,47450.0,47677.0,close_all_flatten,227.0,1135.0
MNQ,4,short,2025-11-03 11:55:00,2025-11-03 16:55:00,300.0,26118.25,26115.0,26118.25,close_all_flatten,13.0,26.0
YM,1,long,2025-11-04 11:00:00,2025-11-04 11:05:00,5.0,47216.0,47325.0,47216.0,profit_target,109.0,545.0
MNQ,4,short,2025-11-04 12:15:00,2025-11-04 12:20:00,5.0,25663.5,25683.5,25663.5,stop_loss,-80.0,-160.0
YM,1,long,2025-11-04 12:15:00,2025-11-04 12:20:00,5.0,47216.0,47191.0,47216.0,stop_loss,-25.0,-125.0
MNQ,4,short,2025-11-04 12:40:00,2025-11-04 12:45:00,5.0,25663.5,25683.5,25663.5,stop_loss,-80.0,-160.0
YM,1,long,2025-11-04 11:00:00,2025-11-04 16:55:00,355.0,47216.0,47296.0,47216.0,close_all_flatten,80.0,400.0
MNQ,4,short,2025-11-04 12:15:00,2025-11-04 16:55:00,280.0,25663.5,25583.25,25663.5,close_all_flatten,321.0,642.0
YM,1,long,2025-11-04 12:15:00,2025-11-04 16:55:00,280.0,47216.0,47296.0,47216.0,close_all_flatten,80.0,400.0
MNQ,4,short,2025-11-04 12:40:00,2025-11-04 16:55:00,255.0,25663.5,25583.25,25663.5,close_all_flatten,321.0,642.0
MNQ,4,long,2025-11-05 11:00:00,2025-11-05 11:05:00,5.0,25671.75,25731.75,25671.75,profit_target,240.0,480.0
YM,1,short,2025-11-05 11:00:00,2025-11-05 11:05:00,5.0,47205.0,47230.0,47205.0,stop_loss,-25.0,-125.0
YM,1,short,2025-11-05 11:15:00,2025-11-05 11:20:00,5.0,47205.0,47230.0,47205.0,stop_loss,-25.0,-125.0
MNQ,4,long,2025-11-05 11:15:00,2025-11-05 11:25:00,10.0,25671.75,25731.75,25671.75,profit_target,240.0,480.0
MNQ,4,long,2025-11-05 11:00:00,2025-11-05 16:55:00,355.0,25671.75,25733.5,25671.75,close_all_flatten,247.0,494.0
YM,1,short,2025-11-05 11:00:00,2025-11-05 16:55:00,355.0,47205.0,47476.0,47205.0,close_all_flatten,-271.0,-1355.0
MNQ,4,long,2025-11-05 11:15:00,2025-11-05 16:55:00,340.0,25671.75,25733.5,25671.75,close_all_flatten,247.0,494.0
YM,1,short,2025-11-05 11:15:00,2025-11-05 16:55:00,340.0,47205.0,47476.0,47205.0,close_all_flatten,-271.0,-1355.0
MGC,5,long,2025-11-05 12:00:00,2025-11-05 16:55:00,295.0,3997.0,3989.3,3997.0,close_all_flatten,-76.99999999999818,-384.9999999999909
MNQ,4,short,2025-11-06 11:00:00,2025-11-06 11:05:00,5.0,25553.5,25350.75,25553.5,profit_target,811.0,1622.0
YM,1,short,2025-11-06 11:00:00,2025-11-06 11:05:00,5.0,47294.0,47061.0,47294.0,profit_target,233.0,1165.0
MNQ,4,short,2025-11-06 11:00:00,2025-11-06 16:55:00,355.0,25553.5,25311.75,25553.5,close_all_flatten,967.0,1934.0
YM,1,short,2025-11-06 11:00:00,2025-11-06 16:55:00,355.0,47294.0,47104.0,47294.0,close_all_flatten,190.0,950.0
MGC,5,short,2025-11-06 12:00:00,2025-11-06 16:55:00,295.0,3995.4,3985.3,3995.4,close_all_flatten,100.99999999999909,504.99999999999545
MNQ,4,short,2025-11-07 11:00:00,2025-11-07 11:05:00,5.0,24917.25,24843.75,24917.25,profit_target,294.0,588.0
YM,1,short,2025-11-07 11:00:00,2025-11-07 11:05:00,5.0,46852.0,46777.0,46852.0,profit_target,75.0,375.0
MNQ,4,short,2025-11-07 11:00:00,2025-11-07 16:55:00,355.0,24917.25,25216.75,24917.25,close_all_flatten,-1198.0,-2396.0
YM,1,short,2025-11-07 11:00:00,2025-11-07 16:55:00,355.0,46852.0,47149.0,46852.0,close_all_flatten,-297.0,-1485.0
MGC,5,long,2025-11-07 12:00:00,2025-11-07 16:55:00,295.0,4016.5,4009.3,4016.5,close_all_flatten,-71.99999999999818,-359.9999999999909
MNQ,4,short,2025-11-10 11:00:00,2025-11-10 11:05:00,5.0,25569.5,25505.75,25569.5,profit_target,255.0,510.0
YM,1,short,2025-11-10 11:00:00,2025-11-10 11:05:00,5.0,47237.0,47059.0,47237.0,profit_target,178.0,890.0
MNQ,4,short,2025-11-10 12:05:00,2025-11-10 12:15:00,10.0,25569.5,25509.5,25569.5,profit_target,240.0,480.0
YM,1,short,2025-11-10 12:35:00,2025-11-10 12:40:00,5.0,47237.0,47262.0,47237.0,stop_loss,-25.0,-125.0
MNQ,4,short,2025-11-10 11:00:00,2025-11-10 16:55:00,355.0,25569.5,25719.5,25569.5,close_all_flatten,-600.0,-1200.0
YM,1,short,2025-11-10 11:00:00,2025-11-10 16:55:00,355.0,47237.0,47466.0,47237.0,close_all_flatten,-229.0,-1145.0
MGC,5,long,2025-11-10 12:00:00,2025-11-10 16:55:00,295.0,4100.9,4123.0,4100.9,close_all_flatten,221.00000000000364,1105.0000000000182
MNQ,4,short,2025-11-10 12:05:00,2025-11-10 16:55:00,290.0,25569.5,25719.5,25569.5,close_all_flatten,-600.0,-1200.0
YM,1,short,2025-11-10 12:35:00,2025-11-10 16:55:00,260.0,47237.0,47466.0,47237.0,close_all_flatten,-229.0,-1145.0
YM,1,long,2025-11-11 11:00:00,2025-11-11 11:05:00,5.0,47529.0,47649.0,47529.0,profit_target,120.0,600.0
MNQ,4,short,2025-11-11 11:00:00,2025-11-11 11:20:00,20.0,25559.75,25579.75,25559.75,stop_loss,-80.0,-160.0
MNQ,4,short,2025-11-11 11:30:00,2025-11-11 12:15:00,45.0,25559.75,25579.75,25559.75,stop_loss,-80.0,-160.0
MNQ,4,short,2025-11-11 11:00:00,2025-11-11 16:55:00,355.0,25559.75,25660.5,25559.75,close_all_flatten,-403.0,-806.0
YM,1,long,2025-11-11 11:00:00,2025-11-11 16:55:00,355.0,47529.0,48045.0,47529.0,close_all_flatten,516.0,2580.0
MNQ,4,short,2025-11-11 11:30:00,2025-11-11 16:55:00,325.0,25559.75,25660.5,25559.75,close_all_flatten,-403.0,-806.0
MGC,5,short,2025-11-11 12:00:00,2025-11-11 16:55:00,295.0,4127.6,4133.1,4127.6,close_all_flatten,-55.0,-275.0
YM,1,long,2025-11-12 11:00:00,2025-11-12 11:05:00,5.0,48175.0,48396.0,48175.0,profit_target,221.0,1105.0
MNQ,4,short,2025-11-12 11:00:00,2025-11-12 11:10:00,10.0,25566.75,25506.75,25566.75,profit_target,240.0,480.0
MNQ,4,short,2025-11-12 11:25:00,2025-11-12 11:30:00,5.0,25566.75,25586.75,25566.75,stop_loss,-80.0,-160.0
MGC,5,long,2025-11-12 12:00:00,2025-11-12 12:08:00,8.0,4145.8,4204.2,4145.8,profit_target,583.9999999999964,2919.999999999982
MNQ,4,short,2025-11-12 11:00:00,2025-11-12 16:55:00,355.0,25566.75,25626.0,25566.75,close_all_flatten,-237.0,-474.0
YM,1,long,2025-11-12 11:00:00,2025-11-12 16:55:00,355.0,48175.0,48383.0,48175.0,close_all_flatten,208.0,1040.0
MNQ,4,short,2025-11-12 11:25:00,2025-11-12 16:55:00,330.0,25566.75,25626.0,25566.75,close_all_flatten,-237.0,-474.0
MGC,5,long,2025-11-12 12:00:00,2025-11-12 16:55:00,295.0,4145.8,4200.7,4145.8,close_all_flatten,548.9999999999964,2744.999999999982
MNQ,4,short,2025-11-13 11:00:00,2025-11-13 11:05:00,5.0,25279.75,25219.75,25279.75,profit_target,240.0,480.0
YM,1,short,2025-11-13 11:00:00,2025-11-13 11:05:00,5.0,48205.0,48005.0,48205.0,profit_target,200.0,1000.0
MNQ,4,short,2025-11-13 11:00:00,2025-11-13 16:55:00,355.0,25279.75,25087.25,25279.75,close_all_flatten,770.0,1540.0
YM,1,short,2025-11-13 11:00:00,2025-11-13 16:55:00,355.0,48205.0,47584.0,48205.0,close_all_flatten,621.0,3105.0
MGC,5,short,2025-11-13 12:00:00,2025-11-13 16:55:00,295.0,4206.5,4175.9,4206.5,close_all_flatten,306.00000000000364,1530.0000000000182
MNQ,4,long,2025-11-14 11:00:00,2025-11-14 11:05:00,5.0,24955.25,25098.75,24955.25,profit_target,574.0,1148.0
YM,1,short,2025-11-14 11:05:00,2025-11-14 11:10:00,5.0,47169.0,47194.0,47169.0,stop_loss,-25.0,-125.0
YM,1,long,2025-11-14 11:20:00,2025-11-14 11:25:00,5.0,47284.0,47359.0,47284.0,profit_target,75.0,375.0
MNQ,4,long,2025-11-14 11:00:00,2025-11-14 16:55:00,355.0,24955.25,25133.75,24955.25,close_all_flatten,714.0,1428.0
YM,1,short,2025-11-14 11:05:00,2025-11-14 16:55:00,350.0,47169.0,47271.0,47169.0,close_all_flatten,-102.0,-510.0
YM,1,long,2025-11-14 11:20:00,2025-11-14 16:55:00,335.0,47284.0,47271.0,47284.0,close_all_flatten,-13.0,-65.0
MGC,5,long,2025-11-14 12:00:00,2025-11-14 16:55:00,295.0,4063.1,4085.3,4063.1,close_all_flatten,222.00000000000273,1110.0000000000136
MNQ,4,short,2025-11-17 11:00:00,2025-11-17 11:05:00,5.0,25081.25,25021.25,25081.25,profit_target,240.0,480.0
YM,1,short,2025-11-17 11:00:00,2025-11-17 11:05:00,5.0,47102.0,47027.0,47102.0,profit_target,75.0,375.0
