Instrument,Action,Quantity,Price,Time,ID,E/X,Position,Order ID,Name,Commission,Rate,Account,Connection,
YM MAR26,Sell,1,40018,11/19/2021 1:30:00 PM,NT-00260-1656,Entry,1 S,NT-00273-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,40468,11/12/2021 5:00:00 PM,NT-00259-1656,Exit,-,NT-00272-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,40378,11/12/2021 11:10:00 AM,NT-00258-1656,Entry,1 S,NT-00271-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,40469,11/3/2021 5:00:00 PM,NT-00257-1656,Exit,-,NT-00270-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,40316,11/3/2021 11:20:00 AM,NT-00256-1656,Entry,1 L,NT-00269-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,40105,10/26/2021 5:00:00 PM,NT-00255-1656,Exit,-,NT-00268-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,40179,10/26/2021 11:40:00 AM,NT-00254-1656,Entry,1 L,NT-00267-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,40077,10/25/2021 5:00:00 PM,NT-00253-1656,Exit,-,NT-00266-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,40044,10/25/2021 11:05:00 AM,NT-00252-1656,Entry,1 L,NT-00265-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39933,10/22/2021 5:00:00 PM,NT-00251-1656,Exit,-,NT-00264-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39962,10/22/2021 12:40:00 PM,NT-00250-1656,Entry,1 L,NT-00263-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39932,10/21/2021 5:00:00 PM,NT-00249-1656,Exit,-,NT-00262-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39858,10/21/2021 3:10:00 PM,NT-00248-1656,Entry,1 L,NT-00261-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39789,10/19/2021 5:00:00 PM,NT-00247-1656,Exit,-,NT-00260-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39715,10/19/2021 11:05:00 AM,NT-00246-1656,Entry,1 L,NT-00259-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,38633,10/12/2021 5:00:00 PM,NT-00245-1656,Exit,-,NT-00258-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38830,10/12/2021 11:10:00 AM,NT-00244-1656,Entry,1 S,NT-00257-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,38791,10/11/2021 5:00:00 PM,NT-00243-1656,Exit,-,NT-00256-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39101,10/11/2021 12:50:00 PM,NT-00242-1656,Entry,1 L,NT-00255-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,39060,10/8/2021 5:00:00 PM,NT-00241-1656,Exit,-,NT-00254-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,39050,10/8/2021 1:10:00 PM,NT-00240-1656,Entry,1 S,NT-00253-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,38736,10/6/2021 5:00:00 PM,NT-00239-1656,Exit,-,NT-00252-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,38404,10/6/2021 11:10:00 AM,NT-00238-1656,Entry,1 L,NT-00251-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,38244,9/20/2021 5:00:00 PM,NT-00237-1656,Exit,-,NT-00250-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,38390,9/20/2021 11:05:00 AM,NT-00236-1656,Entry,1 L,NT-00249-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39243,9/13/2021 5:00:00 PM,NT-00235-1656,Exit,-,NT-00248-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39176,9/13/2021 11:25:00 AM,NT-00234-1656,Entry,1 L,NT-00247-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39186,9/9/2021 5:00:00 PM,NT-00233-1656,Exit,-,NT-00246-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39344,9/9/2021 11:35:00 AM,NT-00232-1656,Entry,1 L,NT-00245-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39763,9/6/2021 1:00:00 PM,NT-00231-1656,Exit,-,NT-00244-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39776,9/6/2021 11:30:00 AM,NT-00230-1656,Entry,1 L,NT-00243-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,39673,9/3/2021 5:00:00 PM,NT-00229-1656,Exit,-,NT-00242-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,39658,9/3/2021 12:10:00 PM,NT-00228-1656,Entry,1 S,NT-00241-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,39727,8/30/2021 5:00:00 PM,NT-00227-1656,Exit,-,NT-00240-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39772,8/30/2021 11:10:00 AM,NT-00226-1656,Entry,1 L,NT-00239-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39664,8/24/2021 5:00:00 PM,NT-00225-1656,Exit,-,NT-00238-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39682,8/24/2021 11:05:00 AM,NT-00224-1656,Entry,1 L,NT-00237-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,39850,8/16/2021 5:00:00 PM,NT-00223-1656,Exit,-,NT-00236-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,39616,8/16/2021 11:10:00 AM,NT-00222-1656,Entry,1 S,NT-00235-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,39431,8/6/2021 5:00:00 PM,NT-00221-1656,Exit,-,NT-00234-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39413,8/6/2021 11:25:00 AM,NT-00220-1656,Entry,1 L,NT-00233-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39099,8/2/2021 5:00:00 PM,NT-00219-1656,Exit,-,NT-00232-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39284,8/2/2021 11:10:00 AM,NT-00218-1656,Entry,1 L,NT-00231-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,39199,7/30/2021 5:00:00 PM,NT-00217-1656,Exit,-,NT-00230-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,39186,7/30/2021 11:35:00 AM,NT-00216-1656,Entry,1 S,NT-00229-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,39321,7/29/2021 5:00:00 PM,NT-00215-1656,Exit,-,NT-00228-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39331,7/29/2021 11:25:00 AM,NT-00214-1656,Entry,1 L,NT-00227-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,39192,7/27/2021 5:00:00 PM,NT-00213-1656,Exit,-,NT-00226-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,39234,7/27/2021 11:20:00 AM,NT-00212-1656,Entry,1 S,NT-00225-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,39251,7/23/2021 5:00:00 PM,NT-00211-1656,Exit,-,NT-00224-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39232,7/23/2021 12:05:00 PM,NT-00210-1656,Entry,1 L,NT-00223-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39101,7/22/2021 5:00:00 PM,NT-00209-1656,Exit,-,NT-00222-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39010,7/22/2021 11:20:00 AM,NT-00208-1656,Entry,1 L,NT-00221-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,39111,7/13/2021 5:00:00 PM,NT-00207-1656,Exit,-,NT-00220-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,39178,7/13/2021 11:40:00 AM,NT-00206-1656,Entry,1 L,NT-00219-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,38678,7/8/2021 12:10:00 PM,NT-00205-1656,Exit,-,NT-00218-1656,PT,$0.00,1,Backtest,,
YM MAR26,Buy,1,38438,7/8/2021 11:05:00 AM,NT-00204-1656,Entry,1 L,NT-00217-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,38977,7/2/2021 5:00:00 PM,NT-00203-1656,Exit,-,NT-00214-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38902,7/2/2021 11:05:00 AM,NT-00202-1656,Entry,1 S,NT-00213-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38837,7/1/2021 5:00:00 PM,NT-00201-1656,Exit,-,NT-00212-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38780,7/1/2021 11:20:00 AM,NT-00200-1656,Entry,1 S,NT-00211-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,38512,6/29/2021 5:00:00 PM,NT-00199-1656,Exit,-,NT-00210-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,38625,6/29/2021 11:05:00 AM,NT-00198-1656,Entry,1 L,NT-00209-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,38188,6/22/2021 5:00:00 PM,NT-00197-1656,Exit,-,NT-00208-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,38134,6/22/2021 11:45:00 AM,NT-00196-1656,Entry,1 L,NT-00207-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,38769,5/28/2021 5:00:00 PM,NT-00195-1656,Exit,-,NT-00206-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38785,5/28/2021 11:25:00 AM,NT-00194-1656,Entry,1 S,NT-00205-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38787,5/27/2021 5:00:00 PM,NT-00193-1656,Exit,-,NT-00204-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38633,5/27/2021 11:15:00 AM,NT-00192-1656,Entry,1 S,NT-00203-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38519,5/26/2021 5:00:00 PM,NT-00191-1656,Exit,-,NT-00202-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38533,5/26/2021 11:20:00 AM,NT-00190-1656,Entry,1 S,NT-00201-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,38433,5/21/2021 5:00:00 PM,NT-00189-1656,Exit,-,NT-00200-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,38419,5/21/2021 12:15:00 PM,NT-00188-1656,Entry,1 L,NT-00199-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,38015,5/19/2021 5:00:00 PM,NT-00187-1656,Exit,-,NT-00198-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,37801,5/19/2021 11:15:00 AM,NT-00186-1656,Entry,1 S,NT-00197-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38521,5/17/2021 5:00:00 PM,NT-00185-1656,Exit,-,NT-00196-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38391,5/17/2021 11:05:00 AM,NT-00184-1656,Entry,1 S,NT-00195-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38338,5/5/2021 5:00:00 PM,NT-00183-1656,Exit,-,NT-00194-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38328,5/5/2021 3:30:00 PM,NT-00182-1656,Entry,1 S,NT-00193-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38250,5/4/2021 5:00:00 PM,NT-00181-1656,Exit,-,NT-00192-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38057,5/4/2021 12:45:00 PM,NT-00180-1656,Entry,1 S,NT-00191-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38033,4/27/2021 5:00:00 PM,NT-00179-1656,Exit,-,NT-00190-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38068,4/27/2021 11:25:00 AM,NT-00178-1656,Entry,1 S,NT-00189-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,38114,4/26/2021 5:00:00 PM,NT-00177-1656,Exit,-,NT-00188-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,38206,4/26/2021 11:20:00 AM,NT-00176-1656,Entry,1 S,NT-00187-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,37866,4/9/2021 5:00:00 PM,NT-00175-1656,Exit,-,NT-00186-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,37681,4/9/2021 12:15:00 PM,NT-00174-1656,Entry,1 L,NT-00185-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,37680,4/8/2021 5:00:00 PM,NT-00173-1656,Exit,-,NT-00184-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,37517,4/8/2021 11:45:00 AM,NT-00172-1656,Entry,1 S,NT-00183-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,36779,3/25/2021 5:00:00 PM,NT-00171-1656,Exit,-,NT-00181-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,36366,3/25/2021 11:35:00 AM,NT-00170-1656,Entry,1 S,NT-00180-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,35108,3/4/2021 1:00:00 PM,NT-00169-1656,Exit,-,NT-00179-1656,PT,$0.00,1,Backtest,,
YM MAR26,Sell,1,35348,3/4/2021 11:20:00 AM,NT-00168-1656,Entry,1 S,NT-00178-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,35599,2/23/2021 5:00:00 PM,NT-00167-1656,Exit,-,NT-00177-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,35516,2/23/2021 11:10:00 AM,NT-00166-1656,Entry,1 S,NT-00176-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,35552,2/18/2021 5:00:00 PM,NT-00165-1656,Exit,-,NT-00174-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,35426,2/18/2021 11:10:00 AM,NT-00164-1656,Entry,1 S,NT-00173-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,35661,2/17/2021 5:00:00 PM,NT-00163-1656,Exit,-,NT-00172-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,35530,2/17/2021 11:10:00 AM,NT-00162-1656,Entry,1 L,NT-00171-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,35422,2/9/2021 5:00:00 PM,NT-00161-1656,Exit,-,NT-00169-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,35329,2/9/2021 11:10:00 AM,NT-00160-1656,Entry,1 L,NT-00168-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,34222,2/1/2021 5:00:00 PM,NT-00159-1656,Exit,-,NT-00167-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,34172,2/1/2021 11:35:00 AM,NT-00158-1656,Entry,1 S,NT-00166-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,34260,1/27/2021 5:00:00 PM,NT-00157-1656,Exit,-,NT-00165-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,34662,1/27/2021 11:05:00 AM,NT-00156-1656,Entry,1 L,NT-00164-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,35170,1/21/2021 5:00:00 PM,NT-00155-1656,Exit,-,NT-00162-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,35225,1/21/2021 2:15:00 PM,NT-00154-1656,Entry,1 L,NT-00161-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,34853,1/18/2021 1:00:00 PM,NT-00153-1656,Exit,-,NT-00160-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,34824,1/18/2021 11:25:00 AM,NT-00152-1656,Entry,1 L,NT-00159-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,34730,1/15/2021 5:00:00 PM,NT-00151-1656,Exit,-,NT-00158-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,34798,1/15/2021 4:05:00 PM,NT-00150-1656,Entry,1 S,NT-00157-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,35012,1/14/2021 5:00:00 PM,NT-00149-1656,Exit,-,NT-00156-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,35157,1/14/2021 11:05:00 AM,NT-00148-1656,Entry,1 S,NT-00155-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,35072,1/13/2021 5:00:00 PM,NT-00147-1656,Exit,-,NT-00154-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,35087,1/13/2021 12:35:00 PM,NT-00146-1656,Entry,1 L,NT-00153-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,35068,1/12/2021 5:00:00 PM,NT-00145-1656,Exit,-,NT-00152-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,35058,1/12/2021 11:05:00 AM,NT-00144-1656,Entry,1 L,NT-00151-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,34589,12/31/2020 5:00:00 PM,NT-00143-1656,Exit,-,NT-00150-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,34392,12/31/2020 12:35:00 PM,NT-00142-1656,Entry,1 S,NT-00149-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,34209,12/24/2020 1:15:00 PM,NT-00141-1656,Exit,-,NT-00148-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,34186,12/24/2020 11:10:00 AM,NT-00140-1656,Entry,1 L,NT-00147-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,34149,12/21/2020 12:40:00 PM,NT-00139-1656,Exit,-,NT-00146-1656,PT,$0.00,1,Backtest,,
YM MAR26,Buy,1,33909,12/21/2020 11:05:00 AM,NT-00138-1656,Entry,1 L,NT-00145-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,34327,12/17/2020 5:00:00 PM,NT-00137-1656,Exit,-,NT-00144-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,34292,12/17/2020 11:20:00 AM,NT-00136-1656,Entry,1 L,NT-00143-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,34237,12/15/2020 5:00:00 PM,NT-00135-1656,Exit,-,NT-00142-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,34032,12/15/2020 11:20:00 AM,NT-00134-1656,Entry,1 S,NT-00141-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,34057,12/11/2020 5:00:00 PM,NT-00133-1656,Exit,-,NT-00140-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,33916,12/11/2020 11:45:00 AM,NT-00132-1656,Entry,1 L,NT-00139-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,34026,12/10/2020 5:00:00 PM,NT-00131-1656,Exit,-,NT-00138-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,33990,12/10/2020 12:05:00 PM,NT-00130-1656,Entry,1 L,NT-00137-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,33788,11/26/2020 1:00:00 PM,NT-00129-1656,Exit,-,NT-00136-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,33819,11/26/2020 11:10:00 AM,NT-00128-1656,Entry,1 S,NT-00135-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,33561,11/23/2020 5:00:00 PM,NT-00127-1656,Exit,-,NT-00134-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,33375,11/23/2020 11:20:00 AM,NT-00126-1656,Entry,1 L,NT-00133-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,33187,11/20/2020 5:00:00 PM,NT-00125-1656,Exit,-,NT-00132-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,33351,11/20/2020 11:40:00 AM,NT-00124-1656,Entry,1 S,NT-00131-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,33310,11/19/2020 5:00:00 PM,NT-00123-1656,Exit,-,NT-00130-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,33311,11/19/2020 11:30:00 AM,NT-00122-1656,Entry,1 S,NT-00129-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,33375,11/18/2020 5:00:00 PM,NT-00121-1656,Exit,-,NT-00128-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,33825,11/18/2020 11:45:00 AM,NT-00120-1656,Entry,1 S,NT-00127-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,33917,11/16/2020 5:00:00 PM,NT-00119-1656,Exit,-,NT-00126-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,33847,11/16/2020 11:05:00 AM,NT-00118-1656,Entry,1 S,NT-00125-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,33071,11/12/2020 5:00:00 PM,NT-00117-1656,Exit,-,NT-00123-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,33153,11/12/2020 11:50:00 AM,NT-00116-1656,Entry,1 L,NT-00122-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,33363,11/10/2020 5:00:00 PM,NT-00115-1656,Exit,-,NT-00121-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,33159,11/10/2020 1:35:00 PM,NT-00114-1656,Entry,1 S,NT-00120-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,30853,11/2/2020 5:00:00 PM,NT-00113-1656,Exit,-,NT-00119-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,30791,11/2/2020 11:05:00 AM,NT-00112-1656,Entry,1 L,NT-00118-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,30512,10/30/2020 5:00:00 PM,NT-00111-1656,Exit,-,NT-00117-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,30320,10/30/2020 12:25:00 PM,NT-00110-1656,Entry,1 S,NT-00116-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,30342,10/29/2020 5:00:00 PM,NT-00109-1656,Exit,-,NT-00115-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,30442,10/29/2020 11:50:00 AM,NT-00108-1656,Entry,1 L,NT-00114-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,32367,10/22/2020 5:00:00 PM,NT-00107-1656,Exit,-,NT-00113-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,32237,10/22/2020 11:05:00 AM,NT-00106-1656,Entry,1 S,NT-00112-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,31568,10/6/2020 5:00:00 PM,NT-00105-1656,Exit,-,NT-00110-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,32133,10/6/2020 11:10:00 AM,NT-00104-1656,Entry,1 S,NT-00109-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,31955,9/16/2020 5:00:00 PM,NT-00103-1656,Exit,-,NT-00108-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,31995,9/16/2020 3:15:00 PM,NT-00102-1656,Entry,1 S,NT-00107-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,31532,9/11/2020 4:55:00 PM,NT-00101-1656,Exit,-,NT-00106-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,31601,9/11/2020 11:40:00 AM,NT-00100-1656,Entry,1 L,NT-00105-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,32520,8/28/2020 5:00:00 PM,NT-00099-1656,Exit,-,NT-00104-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,32459,8/28/2020 12:20:00 PM,NT-00098-1656,Entry,1 S,NT-00103-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,32132,8/24/2020 5:00:00 PM,NT-00097-1656,Exit,-,NT-00102-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,32010,8/24/2020 11:05:00 AM,NT-00096-1656,Entry,1 S,NT-00101-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,31766,8/12/2020 5:00:00 PM,NT-00095-1656,Exit,-,NT-00100-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,31780,8/12/2020 11:10:00 AM,NT-00094-1656,Entry,1 S,NT-00099-1656,Short,$0.00,1,Backtest,,
YM MAR26,Buy,1,31558,8/11/2020 5:00:00 PM,NT-00093-1656,Exit,-,NT-00098-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,31880,8/11/2020 11:35:00 AM,NT-00092-1656,Entry,1 S,NT-00097-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,31250,8/7/2020 5:00:00 PM,NT-00091-1656,Exit,-,NT-00096-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,31133,8/7/2020 11:50:00 AM,NT-00090-1656,Entry,1 L,NT-00095-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,30363,7/29/2020 5:00:00 PM,NT-00089-1656,Exit,-,NT-00093-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,30242,7/29/2020 11:30:00 AM,NT-00088-1656,Entry,1 L,NT-00092-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,30173,7/28/2020 5:00:00 PM,NT-00087-1656,Exit,-,NT-00091-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,30263,7/28/2020 11:20:00 AM,NT-00086-1656,Entry,1 S,NT-00090-1656,Short,$0.00,1,Backtest,,
YM MAR26,Sell,1,30222,7/24/2020 5:00:00 PM,NT-00085-1656,Exit,-,NT-00089-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,30370,7/24/2020 11:15:00 AM,NT-00084-1656,Entry,1 L,NT-00088-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,29882,7/8/2020 5:00:00 PM,NT-00083-1656,Exit,-,NT-00087-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,29711,7/8/2020 11:10:00 AM,NT-00082-1656,Entry,1 L,NT-00086-1656,Long,$0.00,1,Backtest,,
YM MAR26,Sell,1,29671,7/7/2020 5:00:00 PM,NT-00081-1656,Exit,-,NT-00085-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Buy,1,29880,7/7/2020 11:10:00 AM,NT-00080-1656,Entry,1 L,NT-00084-1656,Long,$0.00,1,Backtest,,
YM MAR26,Buy,1,29516,7/3/2020 1:00:00 PM,NT-00079-1656,Exit,-,NT-00083-1656,Exit on session close,$0.00,1,Backtest,,
YM MAR26,Sell,1,29524,7/3/2020 12:35:00 PM,NT-00078-1656,Entry,1 S,NT-00082-1656,Short,$0.00,1,Backtest,,
